id,carat,price,product_url,ring_description,ring_metal,metal_quality,diamond_shape,ring_setting,cut,cut_nom,clarity,clarity_nom,color,color_nom,ring_title,product_type,image_url,image_url2,image_url3,merchant_title,mrch_id,votes,local_merchant_flag,priority_score,merchant_city,prod_name_raw
31,1.4,10260,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",rose gold,rose gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
32,1.5,13030,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",rose gold,rose gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
33,0.25,1890,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
34,0.5,2860,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
35,0.7,3990,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
36,0.9,5830,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
37,1,7050,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
38,1.25,9100,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
39,1.4,10260,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
40,1.5,13030,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",White Gold,White Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
41,0.25,1890,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
42,0.5,2860,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
43,0.7,3990,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
44,0.9,5830,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
45,1,7050,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
46,1.25,9100,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
47,1.4,10260,http://shop.kenanddanadesign.com//collections/engagement-rings/products/aurora-round,"The Aurora is our sculptural take on a traditional engagement ring. It features a unique wave-like band that elegantly contours the finger in your choice of recycled metal. A brilliant conflict-free diamond sits atop the band in a classic 4-prong setting. Also available in blue sapphire and yellow sapphire. Pairs beautifully with the Sati wedding band, the Bliss wedding band, the Flora wedding band, and the Selene wedding band. Handmade in NYC.
",Gold,Gold,Round,Solitaire,Ideal Cut,5,SI1,2,H,3,Aurora - Round,Engagement Ring,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-Aurora-Organic-f.jpeg_copy_copy.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/unique-engagement-rings-AuroraSeleneF_2.jpg?v=1396918389,cdn.shopify.com/s/files/1/0014/2922/products/Aurora_hand_1.jpg?v=1396918389,Ken & Dana,1,1,1,2,3,NA
