id,carat,price,cut,cut_nom,clarity,clarity_nom,color,color_nom,diamond_shape,ring_setting,ring_metal,metal_quality,merchant_title,ring_title,ring_description,prod_name_raw,mrch_id,product_url,image_url,image_url2,image_url3,votes
335,0.75,6409,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
336,0.7,6430,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
337,0.7,6549,Very Good,3,VVS1,6,F,5,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
338,0.73,6852,Very Good,3,VVS1,6,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
339,1,8475,Very Good,3,VVS2,5,I,2,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
340,1.01,8820,Very Good,3,VVS2,5,G,4,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
341,1,8944,Very Good,3,VVS2,5,G,4,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
342,1,9416,Very Good,3,IF,7,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
343,1.21,9785,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
344,1.2,9908,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
345,1.21,9996,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
346,1.44,13255,Very Good,3,VVS2,5,H,3,PRINCESS,3 STONE,PLATINUM,PLATINUM,Wedding Bands Company,Traditional Round Diamond Engagement Ring,Traditional Round Diamond Engagement Ring. Exquisitely crafted in platinum The Ring set with 2 Side Round Brilliant Diamonds With a total weight not Including the Center Stone of 0.16ct.,Traditional Round Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/1437.1.jpg,,,
347,0.45,9413,Very Good,3,VVS2,5,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
348,0.51,9499,Very Good,3,VVS2,5,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
349,0.7,10750,Very Good,3,VVS1,6,H,3,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
350,0.72,10758,Very Good,3,VVS1,6,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
351,0.77,10944,Very Good,3,VVS1,6,H,3,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
352,0.72,11304,Very Good,3,VVS2,5,F,5,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
353,0.8,11418,Very Good,3,VVS1,6,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
354,1.01,12119,Very Good,3,VVS1,6,I,2,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
355,0.93,12588,Very Good,3,VVS2,5,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
356,1.02,12648,Very Good,3,VVS2,5,H,3,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
357,1.06,12660,Very Good,3,VVS2,5,H,3,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
358,0.99,12777,Very Good,3,VVS2,5,G,4,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
359,1.01,13607,Very Good,3,VVS2,5,F,5,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
360,1.03,15352,Very Good,3,VVS2,5,F,5,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
361,1.59,17130,Very Good,3,VVS2,5,I,2,CUSHION,HALO,PLATINUM,PLATINUM,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
362,0.45,7322,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
363,0.51,7408,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
364,0.7,8659,Very Good,3,VVS1,6,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
365,0.72,8667,Very Good,3,VVS1,6,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
366,0.77,8853,Very Good,3,VVS1,6,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
367,0.72,9213,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
368,0.8,9327,Very Good,3,VVS1,6,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
369,1.01,10028,Very Good,3,VVS1,6,I,2,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
370,0.93,10497,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
371,1.02,10557,Very Good,3,VVS2,5,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
372,1.06,10569,Very Good,3,VVS2,5,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
373,0.99,10686,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
374,1.01,11516,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
375,1.03,13261,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
376,1.59,15039,Very Good,3,VVS2,5,I,2,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Halo Pave Cushion Diamond Engagement Ring,"Cushion Cut Diamond Antique Design Halo Pave Engagement Ring. Halo design surround the center and sides of the ring. All diamonds weighs 1.28 carat total weight, to fit the center of your choice",Antique Halo Pave Cushion Diamond Engagement Ring,7,,http://weddingbandscompany.com/images/products/detail/CushionAntiqueHaloPaveDiamo.jpg,,,
377,0.45,4338,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
378,0.51,4424,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
379,0.7,5675,Very Good,3,VVS1,6,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
380,0.72,5683,Very Good,3,VVS1,6,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
381,0.77,5869,Very Good,3,VVS1,6,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
382,0.72,6229,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
383,0.8,6343,Very Good,3,VVS1,6,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
384,1.01,7044,Very Good,3,VVS1,6,I,2,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
385,0.93,7513,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
386,1.02,7573,Very Good,3,VVS2,5,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
387,1.06,7585,Very Good,3,VVS2,5,H,3,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
388,0.99,7702,Very Good,3,VVS2,5,G,4,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
389,1.01,8532,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
390,1.03,10277,Very Good,3,VVS2,5,F,5,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
391,1.59,12055,Very Good,3,VVS2,5,I,2,CUSHION,HALO,WHITE GOLD,WHITE GOLD,Wedding Bands Company,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,Antique style Pave Cushion Halo Diamond Engagement Ring .The ring has halo design for the center diamond and Celtic signature on the sides of the ring. Approximate total weight of the side diamonds is 0.50cts  to fit the center of your choice,Antique Cluster Halo Pave Diamond Engagement Ring - Celtic Design,7,,http://weddingbandscompany.com/images/products/detail/AntiqueHaloDiamondEngagementRing.jpg,,,
